"","allCols","predCols","withY","noBMI","mean","completeCases","fullJoint","RF","SVM","allNeg","allPos","c1","c3","c4","c5","c6","doctor","SAEM","pos.w"
"11",4.957928802589,4.957928802589,4.98381877022654,4.86731391585761,5.04854368932039,4.957928802589,4.90614886731392,4.85436893203883,5.07443365695793,6.13592233009709,6.13592233009709,3.54692556634304,0,2.97734627831715,4.6084142394822,5.2168284789644,4.33656957928803,4.53074433656958,1.5
"12",5.0269687162891,5.09169363538296,5.11326860841424,5.11326860841424,5.00539374325782,5.09169363538296,5.0269687162891,4.96224379719525,5.24271844660194,6.81769147788565,6.81769147788565,3.77562028047465,0,2.48112189859763,5.0269687162891,5.32901833872708,4.48759439050701,4.638619201726,2
"13",4.8173832639852,4.85436893203883,4.87286176606565,4.94683310217291,4.82662968099861,4.86361534905224,4.99306518723994,5.02080443828017,5.1872399445215,7.30466944059177,7.30466944059177,3.93897364771151,0,2.12667591308368,5.32593619972261,5.24271844660194,4.59546925566343,4.60471567267684,2.5
"14",4.64401294498382,4.67637540453074,4.64401294498382,4.74110032362459,4.66019417475728,4.59546925566343,4.77346278317152,4.93527508090615,5.14563106796117,7.66990291262136,7.66990291262136,4.06148867313916,0,1.86084142394822,5.55016181229773,5.17799352750809,4.67637540453074,4.44983818770227,3
"15",4.37971952535059,4.40848615605897,4.39410284070478,4.51636102121539,4.45882775979863,4.35095289464222,4.53793599424667,4.73930240920532,5.11326860841424,7.95397339086659,7.95397339086659,4.15677813736066,0,1.65408126573175,5.72455951096728,5.01258540093492,4.73930240920532,4.32218626393384,3.5
"16",4.16828478964401,4.19417475728155,4.19417475728155,4.33656957928803,4.2588996763754,4.15533980582524,4.3495145631068,4.58252427184466,4.98381877022654,8.18122977346278,8.18122977346278,4.23300970873786,0,1.48867313915858,5.86407766990291,4.80258899676375,4.78964401294498,4.22006472491909,4
"17",3.99529273315681,4.01882906737276,4.03059723448073,4.18946749043836,4.09532215357458,3.99529273315681,4.19535157399235,4.44836716681377,4.86613709914681,8.36716681376876,8.36716681376876,4.29538099441012,0,1.35333921741689,5.97822889085025,4.63077375698735,4.83083259782289,4.0011768167108,4.5
"18",3.85113268608414,3.87270765911543,3.89428263214671,4.06688241639698,3.93743257820928,3.85113268608414,4.06688241639698,4.33656957928803,4.7680690399137,8.52211434735707,8.52211434735707,4.34735706580367,0,1.24056094929881,6.07335490830637,4.48759439050701,4.86515641855448,3.79719525350593,5
"19",3.72915110779188,3.74906646751307,3.77893950709485,3.95817774458551,3.79885486681603,3.72417226786159,3.95817774458551,4.2419716206124,4.68508837440876,8.65322379885487,8.65322379885487,4.39133681852128,0,1.14513318396814,6.15384615384615,4.3664426188698,4.8941996514812,3.62459546925566,5.5
"20",3.62459546925566,3.64308830328248,3.68007397133611,3.85575589459085,3.68007397133611,3.61534905224226,3.86500231160425,4.16088765603329,4.60471567267684,8.76560332871012,8.76560332871012,4.4290337494221,0,1.06333795654184,6.22283865002312,4.26259824318077,4.91909385113269,3.47665279704115,6
"21",3.4546925566343,3.47087378640777,3.51132686084142,3.67313915857605,3.48705501618123,3.43851132686084,3.71359223300971,3.99676375404531,4.44983818770227,8.94822006472492,8.94822006472492,4.49029126213592,0,0.93042071197411,6.33495145631068,4.05339805825243,4.95954692556634,3.23624595469256,7
"22",3.32254584681769,3.33692916217188,3.36569579288026,3.50952894642215,3.33692916217188,3.30097087378641,3.54548723480762,3.8475368572456,4.32937792161093,9.09025530384754,9.09025530384754,4.53793599424667,0,0.827040632865876,6.42215030564545,3.79000359582884,4.99101042790363,3.0492628550881,8
"23",3.2168284789644,3.22977346278317,3.24919093851133,3.36569579288026,3.2168284789644,3.19093851132686,3.41100323624595,3.6957928802589,4.23300970873786,8.97734627831715,8.97734627831715,4.57605177993528,0,0.744336569579288,6.49190938511327,3.57928802588997,5.01618122977346,2.89320388349515,9
"24",3.1303324507208,3.14210061782877,3.15386878493675,3.24801412180053,3.11856428361283,3.09502794939688,3.28331862312445,3.55398646660783,4.15416298911445,8.16122388937923,8.16122388937923,4.6072374227714,0,0.676669608708444,6.54898499558694,3.40688437775816,5.03677552221242,2.76551927037364,10
"25",0.853192115328038,0.853192115328038,0.859076198882024,0.853192115328038,0.859076198882024,0.859076198882024,0.859076198882024,0.829655781112092,0.847308031774051,0.859076198882024,0.859076198882024,0.859076198882024,0,0.859076198882024,0.859076198882024,0.806119446896146,0.859076198882024,0.859076198882024,0.1
"26",1.56418554476807,1.56418554476807,1.57497303128371,1.56418554476807,1.57497303128371,1.57497303128371,1.57497303128371,1.48867313915858,1.53182308522114,1.57497303128371,1.57497303128371,1.57497303128371,0,1.57497303128371,1.57497303128371,1.46709816612729,1.57497303128371,1.57497303128371,0.2
"27",2.16579536967886,2.16579536967886,2.17077420960916,2.16579536967886,2.14588000995768,2.18073188946975,2.18073188946975,2.03634553149116,2.07617625093353,2.18073188946975,2.18073188946975,2.18073188946975,0,2.18073188946975,2.18073188946975,2.00647249190939,2.18073188946975,2.18073188946975,0.3
"28",2.57050392972723,2.55201109570042,2.55201109570042,2.57975034674064,2.51502542764679,2.61673601479427,2.57050392972723,2.49653259361997,2.52427184466019,2.69995376791493,2.69995376791493,2.55201109570042,0,2.69995376791493,2.69995376791493,2.46879334257975,2.69995376791493,2.69070735090153,0.4
"29",2.84789644012945,2.82632146709817,2.84789644012945,2.89104638619202,2.82632146709817,2.89104638619202,2.86947141316073,2.84789644012945,2.9126213592233,3.14994606256742,3.14994606256742,2.71844660194175,0,3.14994606256742,3.14994606256742,2.86947141316073,3.14994606256742,3.08522114347357,0.5
"30",3.09061488673139,3.0663430420712,3.09870550161812,3.14724919093851,3.09061488673139,3.11488673139159,3.11488673139159,3.15533980582524,3.25242718446602,3.54368932038835,3.54368932038835,2.86407766990291,0,3.54368932038835,3.54368932038835,3.22006472491909,3.54368932038835,3.35760517799353,0.6
"31",3.3047782219684,3.27812678469446,3.31239291833238,3.37331048924424,3.32381496287836,3.31239291833238,3.32000761469636,3.42661336379212,3.46087949743004,3.89110984199505,3.89110984199505,2.99257567104512,0,3.89110984199505,3.89110984199505,3.52941176470588,3.89110984199505,3.57509994288978,0.7
"32",3.49514563106796,3.46637900035958,3.48795397339087,3.55267889248472,3.53110391945343,3.48795397339087,3.47357065803668,3.66774541531823,3.5814455231931,4.19992808342323,4.19992808342323,3.10679611650485,0,3.77562028047465,4.12081984897519,3.80438691118303,4.19992808342323,3.68932038834952,0.8
"33",3.66547436552546,3.63481519332311,3.63481519332311,3.69272696303866,3.66888094021461,3.64503491739056,3.60415602112076,3.87327542156362,3.68932038834952,4.47623914154318,4.47623914154318,3.20899335717936,0,3.57690342360756,4.28547095895077,4.05041730539942,4.36382217680123,3.79151762902402,0.9
"34",3.81877022653722,3.78640776699029,3.75404530744337,3.81877022653722,3.78640776699029,3.78640776699029,3.72168284789644,3.98058252427184,3.78640776699029,4.72491909385113,4.72491909385113,3.30097087378641,0,3.39805825242718,4.4336569579288,4.27184466019417,4.40129449838188,3.88349514563107,1
"35",4.11650485436893,4.09061488673139,4.20711974110032,4.18122977346278,4.18122977346278,4.29773462783172,4.14239482200647,4.31067961165049,4.15533980582524,5.66990291262136,5.66990291262136,3.6504854368932,0,2.71844660194175,4.99676375404531,4.90614886731392,4.54368932038835,4.18122977346278,1.5
"36",4.27184466019417,4.25026968716289,4.35814455231931,4.35814455231931,4.37971952535059,4.46601941747573,4.40129449838188,4.44444444444444,4.40129449838188,6.29989212513484,6.29989212513484,3.88349514563107,0,2.26537216828479,5.37216828478964,5.15641855447681,4.638619201726,4.20711974110032,2
"37",4.31807674526121,4.3088303282478,4.35506241331484,4.37355524734166,4.33656957928803,4.40129449838188,4.40129449838188,4.52149791955617,4.57697642163662,6.74988441978733,6.74988441978733,4.0499306518724,0,1.94174757281553,5.64031437817846,5.33518261673601,4.70642625982432,4.11465557096625,2.5
"38",4.22330097087379,4.22330097087379,4.25566343042071,4.32038834951456,4.27184466019417,4.27184466019417,4.3042071197411,4.5631067961165,4.5631067961165,7.0873786407767,7.0873786407767,4.1747572815534,0,1.69902912621359,5.84142394822006,5.27508090614887,4.75728155339806,4.0453074433657,3
"39",4.14958647968357,4.15677813736066,4.17116145271485,4.27184466019417,4.22150305645451,4.17116145271485,4.20711974110032,4.43006112909026,4.53793599424667,7.34987414599065,7.34987414599065,4.27184466019417,0,1.51024811218986,5.99784250269687,5.09169363538296,4.79683567062208,3.94102840704782,3.5
"40",4.09061488673139,4.10355987055016,4.10355987055016,4.23300970873786,4.14239482200647,4.09061488673139,4.1294498381877,4.23300970873786,4.49190938511327,7.55987055016181,7.55987055016181,4.3495145631068,0,1.35922330097087,6.12297734627832,4.89320388349515,4.8284789644013,3.85760517799353,4
"41",4.0423654015887,4.06001765225066,4.04824948514269,4.1718152397764,4.05413356869668,4.02471315092674,4.06590173580465,4.07178581935864,4.44248308325978,7.73168578993822,7.73168578993822,4.41306266548985,0,1.23565754633716,6.22536040011768,4.73080317740512,4.85436893203883,3.78934980876728,4.5
"42",3.9697950377562,4.00215749730313,4.00215749730313,4.06688241639698,3.98058252427184,3.9697950377562,4.01294498381877,3.92664509169364,4.36893203883495,7.87486515641856,7.87486515641856,4.46601941747573,0,1.13268608414239,6.31067961165049,4.59546925566343,4.87594390507012,3.73247033441208,5
"43",3.89345282549166,3.94324122479462,3.95817774458551,3.9780931043067,3.91336818521285,3.92332586507344,3.9681354244461,3.78889718695544,4.27184466019417,7.99601692805576,7.99601692805576,4.51082897684839,0,1.04555638536221,6.38287279063978,4.44112521782425,4.8941996514812,3.60468010953448,5.5
"44",3.82801664355062,3.87424872861766,3.87424872861766,3.88349514563107,3.85575589459085,3.85575589459085,3.9204808136847,3.6708275543227,4.18862690707351,8.0998613037448,8.0998613037448,4.54923717059639,0,0.970873786407767,6.44475265834489,4.2995839112344,4.90984743411928,3.49514563106796,6
"45",3.69741100323625,3.72168284789644,3.7378640776699,3.71359223300971,3.7621359223301,3.72168284789644,3.7621359223301,3.4789644012945,4.05339805825243,8.26860841423948,8.26860841423948,4.61165048543689,0,0.849514563106796,6.5453074433657,4.00485436893204,4.93527508090615,3.28478964401294,7
"46",3.58863718087019,3.60302049622438,3.63178712693276,3.5814455231931,3.63178712693276,3.61740381157857,3.62459546925566,3.32973750449479,3.94822006472492,8.39985616684646,8.39985616684646,4.66019417475728,0,0.75512405609493,6.6235167206041,3.73247033441208,4.95505213951816,3.12117943185904,8
"47",3.48867313915858,3.50809061488673,3.52750809061489,3.47572815533981,3.50809061488673,3.53398058252427,3.50809061488673,3.21035598705502,3.86407766990291,8.50485436893204,8.50485436893204,4.69902912621359,0,0.679611650485437,6.68608414239482,3.51456310679612,4.97087378640777,2.99029126213592,9
"48",3.40688437775816,3.43042071197411,3.39511621065019,3.3892321270962,3.40688437775816,3.40688437775816,3.30097087378641,3.11268020005884,3.79523389232127,8.23183289202707,8.23183289202707,4.73080317740512,0,0.617828773168579,6.7372756693145,3.33627537511033,4.98381877022654,2.88320094145337,10
"49",0.864960282436011,0.864960282436011,0.864960282436011,0.864960282436011,0.864960282436011,0.864960282436011,0.864960282436011,0.859076198882024,0.835539864666078,0.864960282436011,0.864960282436011,0.864960282436011,0,0.864960282436011,0.864960282436011,0.853192115328038,0.864960282436011,0.864960282436011,0.1
"50",1.58576051779935,1.58576051779935,1.58576051779935,1.58576051779935,1.58576051779935,1.58576051779935,1.58576051779935,1.57497303128371,1.53182308522114,1.58576051779935,1.58576051779935,1.58576051779935,0,1.58576051779935,1.58576051779935,1.56418554476807,1.58576051779935,1.58576051779935,0.2
"51",2.19566840926064,2.19566840926064,2.19566840926064,2.19566840926064,2.19566840926064,2.19566840926064,2.19566840926064,2.18073188946975,2.1209858103062,2.19566840926064,2.19566840926064,2.19566840926064,0,2.19566840926064,2.19566840926064,2.16579536967886,2.19566840926064,2.19566840926064,0.3
"52",2.69995376791493,2.69995376791493,2.69995376791493,2.71844660194175,2.71844660194175,2.69995376791493,2.71844660194175,2.69070735090153,2.62598243180767,2.71844660194175,2.71844660194175,2.71844660194175,0,2.71844660194175,2.71844660194175,2.6537216828479,2.71844660194175,2.71844660194175,0.4
"53",3.12837108953614,3.12837108953614,3.12837108953614,3.17152103559871,3.14994606256742,3.12837108953614,3.17152103559871,3.12837108953614,3.06364617044229,3.17152103559871,3.17152103559871,2.9126213592233,0,3.17152103559871,3.17152103559871,3.06364617044229,3.17152103559871,3.17152103559871,0.5
"54",3.50323624595469,3.50323624595469,3.50323624595469,3.52750809061489,3.52750809061489,3.50323624595469,3.54368932038835,3.49514563106796,3.42233009708738,3.56796116504854,3.56796116504854,3.042071197411,0,3.56796116504854,3.56796116504854,3.42233009708738,3.56796116504854,3.55177993527508,0.6
"55",3.83399961926518,3.83399961926518,3.80734818199124,3.80734818199124,3.85303636017514,3.83399961926518,3.75785265562536,3.76546735198934,3.70074243289549,3.91776127926899,3.91776127926899,3.15629164287074,0,3.91776127926899,3.91776127926899,3.7388159147154,3.91776127926899,3.74262326289739,0.7
"56",3.99137001078749,4.02732829917296,3.99137001078749,3.95541172240201,4.07047824523553,4.05609492988134,3.94822006472492,3.9769866954333,3.94822006472492,4.22869471413161,4.22869471413161,3.25782092772384,0,4.22869471413161,4.11362819129809,4.02013664149587,4.22869471413161,3.89068680330816,0.8
"57",4.12195537387157,4.15602112076307,4.15602112076307,4.08788962698007,4.21052631578947,4.20371316641117,4.11854879918242,4.16624084483052,4.15261454607392,4.50689831374553,4.50689831374553,3.34866291943451,0,4.39448134900358,4.26503151081587,4.27184466019417,4.31272355646398,4.02316470788622,0.9
"58",4.23948220064725,4.27184466019417,4.27184466019417,4.20711974110032,4.33656957928803,4.33656957928803,4.27184466019417,4.3042071197411,4.3042071197411,4.75728155339806,4.75728155339806,3.43042071197411,0,4.1747572815534,4.40129449838188,4.49838187702265,4.36893203883495,4.14239482200647,1
"59",4.6084142394822,4.68608414239482,4.69902912621359,4.66019417475728,4.71197411003236,4.71197411003236,4.68608414239482,4.54368932038835,4.55663430420712,5.70873786407767,5.70873786407767,3.74110032362459,0,3.33980582524272,4.91909385113269,5.15210355987055,4.58252427184466,4.49190938511327,1.5
"60",4.61704422869471,4.70334412081985,4.70334412081985,4.81121898597627,4.7680690399137,4.81121898597627,4.66019417475728,4.55231930960086,4.66019417475728,6.34304207119741,6.34304207119741,3.94822006472492,0,2.7831715210356,5.26429341963323,5.48004314994606,4.72491909385113,4.48759439050701,2
"61",4.58622283865002,4.6786870087841,4.64170134073047,4.73416551086454,4.72491909385113,4.65094775774387,4.58622283865002,4.51225150254277,4.64170134073047,6.79611650485437,6.79611650485437,4.09616273693944,0,2.38557558945908,5.51086453999075,5.60332871012483,4.82662968099861,4.45677300046232,2.5
"62",4.53074433656958,4.5631067961165,4.51456310679612,4.67637540453074,4.57928802588997,4.44983818770227,4.53074433656958,4.41747572815534,4.61165048543689,7.13592233009709,7.13592233009709,4.20711974110032,0,2.0873786407767,5.6957928802589,5.48543689320388,4.90291262135922,4.28802588996764,3
"63",4.40848615605897,4.43725278676735,4.38691118302769,4.60985257101762,4.44444444444444,4.29341963322546,4.43006112909026,4.27184466019417,4.58827759798634,7.40021574973031,7.40021574973031,4.29341963322546,0,1.8554476806904,5.83962603380079,5.18518518518519,4.96224379719525,4.12801150665228,3.5
"64",4.31067961165049,4.33656957928803,4.28478964401295,4.53074433656958,4.31067961165049,4.16828478964401,4.31067961165049,4.15533980582524,4.56957928802589,7.61165048543689,7.61165048543689,4.36245954692557,0,1.66990291262136,5.9546925566343,4.94498381877023,5.00970873786408,4,4
"65",4.21300382465431,4.24830832597823,4.20123565754634,4.41894674904384,4.18946749043836,4.0011768167108,4.21300382465431,4.04824948514269,4.54251250367755,7.7846425419241,7.7846425419241,4.41894674904384,0,1.51809355692851,6.04883789349809,4.74845542806708,5.04854368932039,3.89526331273904,4.5
"66",4.11003236245955,4.11003236245955,4.08845738942826,4.31499460625674,4.08845738942826,3.85113268608414,4.09924487594391,3.95900755124056,4.49838187702265,7.92880258899676,7.92880258899676,4.46601941747573,0,1.3915857605178,6.12729234088457,4.46601941747573,5.08090614886731,3.76483279395901,5
"67",3.9731142643764,3.9731142643764,3.95817774458551,4.17226786158825,4.00298730395818,3.7092357480707,3.98307194423699,3.88349514563107,4.41125217824247,8.05078416728902,8.05078416728902,4.5058501369181,0,1.28454070201643,6.19367687328852,4.19716206123973,5.10828976848394,3.63455314911626,5.5
"68",3.85575589459085,3.85575589459085,3.84650947757744,4.02219140083218,3.88349514563107,3.58760980120203,3.87424872861766,3.81877022653722,4.33656957928803,8.15533980582524,8.15533980582524,4.53999075358299,0,1.19278779472954,6.25057790106334,3.96671289875173,5.13176144244105,3.52288488210818,6
"69",3.66504854368932,3.66504854368932,3.66504854368932,3.77022653721683,3.68932038834951,3.38996763754045,3.66504854368932,3.71359223300971,4.20711974110032,8.3252427184466,8.3252427184466,4.59546925566343,0,1.04368932038835,6.34304207119741,3.59223300970874,5.16990291262136,3.34142394822006,7
"70",3.51672060409924,3.51672060409924,3.48795397339087,3.55267889248472,3.52391226177634,3.23624595469256,3.4376123696512,3.60302049622438,4.09205321826681,8.45738942826321,8.45738942826321,4.638619201726,0,0.927723840345199,6.41495864796836,3.30097087378641,5.19956850053937,3.20028766630708,8
"71",3.37216828478964,3.37216828478964,3.30744336569579,3.37864077669903,3.37864077669903,3.11326860841424,3.25566343042071,3.49514563106796,3.99352750809061,8.56310679611651,8.56310679611651,4.67313915857605,0,0.83495145631068,6.47249190938511,3.06796116504854,5.22330097087379,3.07443365695793,9
"72",3.21270962047661,3.20094145336864,3.15975286849073,3.23036187113857,3.20682553692262,3.01265077964107,3.10679611650485,3.40688437775816,3.912915563401,8.22594880847308,8.22594880847308,4.70138275963519,0,0.759046778464254,6.519564577817,2.87731685789938,5.24271844660194,2.95380994410121,10
"73",0.876728449543984,0.876728449543984,0.876728449543984,0.870844365989997,0.876728449543984,0.876728449543984,0.876728449543984,0.864960282436011,0.841423948220065,0.876728449543984,0.876728449543984,0.876728449543984,0,0.876728449543984,0.876728449543984,0.859076198882024,0.876728449543984,0.876728449543984,0.1
"74",1.60733549083064,1.60733549083064,1.60733549083064,1.59654800431499,1.60733549083064,1.60733549083064,1.60733549083064,1.58576051779935,1.54261057173679,1.60733549083064,1.60733549083064,1.60733549083064,0,1.60733549083064,1.60733549083064,1.53182308522114,1.60733549083064,1.60733549083064,0.2
"75",2.22554144884242,2.22554144884242,2.22554144884242,2.21060492905153,2.22554144884242,2.22554144884242,2.22554144884242,2.19566840926064,2.13592233009709,2.22554144884242,2.22554144884242,2.22554144884242,0,2.22554144884242,2.22554144884242,2.07119741100324,2.22554144884242,2.22554144884242,0.3
"76",2.75543226999538,2.75543226999538,2.75543226999538,2.73693943596856,2.75543226999538,2.75543226999538,2.75543226999538,2.6629680998613,2.64447526583449,2.75543226999538,2.75543226999538,2.75543226999538,0,2.75543226999538,2.75543226999538,2.5335182616736,2.75543226999538,2.74618585298197,0.4
"77",3.19309600862999,3.21467098166127,3.21467098166127,3.19309600862999,3.21467098166127,3.21467098166127,3.21467098166127,3.042071197411,3.08522114347357,3.21467098166127,3.21467098166127,3.08522114347357,0,3.21467098166127,3.21467098166127,2.93419633225458,3.21467098166127,3.19309600862999,0.5
"78",3.51132686084142,3.56796116504854,3.56796116504854,3.56796116504854,3.61650485436893,3.57605177993528,3.61650485436893,3.37378640776699,3.47087378640777,3.61650485436893,3.61650485436893,3.23624595469256,0,3.61650485436893,3.61650485436893,3.26051779935275,3.61650485436893,3.58414239482201,0.6
"79",3.79211878926328,3.82257757471921,3.82257757471921,3.81877022653722,3.90633923472302,3.83780696744717,3.93299067199695,3.66266895107558,3.80734818199124,3.97106415381687,3.97106415381687,3.36950314106225,0,3.97106415381687,3.87968779744908,3.54844850561584,3.97106415381687,3.90633923472301,0.7
"80",4.02013664149587,4.04890327220424,4.04890327220424,4.03451995685005,4.12801150665228,4.07047824523553,4.21431139877742,3.91226177633945,4.09924487594391,4.28622797554836,4.28622797554836,3.48795397339087,0,4.28622797554836,4.04890327220424,3.80438691118303,4.28622797554836,4.106436533621,0.8
"81",4.22074603985692,4.25140521205928,4.25140521205928,4.22074603985692,4.30250383239652,4.25821836143757,4.44557996934083,4.13558167262817,4.32634985522057,4.56821665815023,4.56821665815023,3.59393629705331,0,4.49667858967808,4.20030659172202,4.03338443195367,4.41151422244933,4.24459206268097,0.9
"82",4.40129449838188,4.4336569579288,4.4336569579288,4.36893203883495,4.4336569579288,4.36893203883495,4.59546925566343,4.33656957928803,4.46601941747573,4.82200647249191,4.82200647249191,3.68932038834951,0,4.27184466019417,4.33656957928803,4.23948220064725,4.46601941747573,4.36893203883495,1
"83",4.85436893203883,4.84142394822006,4.89320388349515,4.90614886731392,4.93203883495146,4.78964401294498,4.94498381877023,4.99676375404531,4.98381877022654,5.78640776699029,5.78640776699029,4.05177993527508,0,3.41747572815534,4.85436893203883,4.90614886731392,4.67313915857605,4.75080906148867,1.5
"84",5.13484358144552,5.11326860841424,5.17799352750809,5.13484358144552,5.15641855447681,5.07011866235167,5.13484358144552,5.32901833872708,5.19956850053937,6.42934196332255,6.42934196332255,4.29341963322546,0,2.84789644012945,5.19956850053937,5.13484358144552,4.81121898597627,4.81121898597627,2
"85",5.02080443828017,5.04854368932039,5.09477577438743,5.08552935737402,5.04854368932039,5.10402219140083,5.15950069348128,5.35367545076283,5.3166897827092,6.88858067498844,6.88858067498844,4.46601941747573,0,2.44105409153953,5.4461396208969,5.24271844660194,4.90984743411928,4.65094775774387,2.5
"86",4.88673139158576,4.83818770226537,4.98381877022654,5.04854368932039,4.88673139158576,4.91909385113269,4.98381877022654,5.04854368932039,5.22653721682848,7.23300970873786,7.23300970873786,4.59546925566343,0,2.13592233009709,5.63106796116505,5.27508090614887,4.98381877022654,4.51456310679612,3
"87",4.74649406688242,4.67457749011147,4.79683567062208,4.89032722042431,4.75368572455951,4.74649406688242,4.84717727436174,4.80402732829917,5.01977705861201,7.50089895720964,7.50089895720964,4.69615246314275,0,1.89859762675297,5.77490111470694,5.3002517080187,5.04135203164329,4.39410284070478,3.5
"88",4.6084142394822,4.54368932038835,4.64724919093851,4.71197411003236,4.6084142394822,4.6084142394822,4.7378640776699,4.6084142394822,4.85436893203883,7.71521035598705,7.71521035598705,4.77669902912621,0,1.70873786407767,5.88996763754045,5.13915857605178,5.0873786407767,4.19417475728155,4
"89",4.49543983524566,4.4365989997058,4.52486025301559,4.5660488378935,4.47190350102971,4.49543983524566,4.64254192409532,4.44836716681377,4.71903501029715,7.89055604589585,7.89055604589585,4.84260076493086,0,1.55339805825243,5.98411297440424,4.94851426890262,5.12503677552221,4.01882906737276,4.5
"90",4.40129449838188,4.34735706580367,4.42286947141316,4.44444444444444,4.35814455231931,4.36893203883495,4.47680690399137,4.28263214670982,4.60625674217907,8.03667745415318,8.03667745415318,4.8975188781014,0,1.42394822006473,6.06256742179072,4.78964401294498,5.15641855447681,3.87270765911543,5
"91",4.28180234005477,4.25192930047299,4.33159073935773,4.32661189942743,4.24695046054269,4.19218322130944,4.2419716206124,4.13243714214588,4.51082897684839,8.16031864575554,8.16031864575554,4.94398805078417,0,1.31441374159821,6.12895195419467,4.65521533482698,5.18297236743839,3.74408762758277,5.5
"92",4.07766990291262,4.08691631992603,4.12390198797966,4.20711974110032,4.06842348589921,4.03143781784558,4.04068423485899,4.00369856680536,4.4290337494221,8.26629680998613,8.26629680998613,4.98381877022654,0,1.22052704576976,6.18585298196949,4.53999075358299,5.20573277854831,3.62459546925566,6
"93",3.74595469255663,3.75404530744337,3.78640776699029,3.89967637540453,3.77831715210356,3.72168284789644,3.71359223300971,3.79449838187702,4.29611650485437,8.43851132686084,8.43851132686084,5.04854368932039,0,1.06796116504854,6.27831715210356,4.33656957928803,5.24271844660194,3.42233009708738,7
"94",3.48795397339087,3.49514563106796,3.52391226177634,3.66055375764114,3.55267889248472,3.48076231571377,3.45918734268249,3.63178712693276,4.19273642574613,8.57245595109673,8.57245595109673,5.09888529306005,0,0.949298813376483,6.3502337288745,4.12081984897519,5.27148507731032,3.25782092772384,8
"95",3.28155339805825,3.28802588996764,3.31391585760518,3.46278317152104,3.37216828478964,3.28802588996764,3.25566343042071,3.41747572815534,4.11003236245955,8.67961165048544,8.67961165048544,5.13915857605178,0,0.854368932038835,6.40776699029126,3.88996763754045,5.29449838187702,3.07443365695793,9
"96",3.11268020005884,3.11856428361283,3.14210061782877,3.30097087378641,3.22447778758458,3.1303324507208,3.0891438658429,3.20094145336864,4.0423654015887,8.21418064136511,8.21418064136511,5.1721094439541,0,0.776699029126214,6.45483965872315,3.70108855545749,5.31332744924978,2.92438952633127,10
"97",0.835539864666078,0.835539864666078,0.835539864666078,0.835539864666078,0.835539864666078,0.835539864666078,0.835539864666078,0.7825831126802,0.823771697558105,0.835539864666078,0.835539864666078,0.835539864666078,0,0.835539864666078,0.835539864666078,0.7825831126802,0.835539864666078,0.835539864666078,0.1
"98",1.53182308522114,1.53182308522114,1.53182308522114,1.53182308522114,1.53182308522114,1.53182308522114,1.53182308522114,1.38079827400216,1.47788565264293,1.53182308522114,1.53182308522114,1.53182308522114,0,1.53182308522114,1.53182308522114,1.43473570658037,1.53182308522114,1.53182308522114,0.2
"99",2.09111277072442,2.09111277072442,2.1209858103062,2.10604929051531,2.07119741100324,2.1209858103062,2.1209858103062,1.88698033358228,1.99651481204879,2.1209858103062,2.1209858103062,1.97659945232761,0,2.1209858103062,2.1209858103062,1.97659945232761,2.1209858103062,2.11102813044561,0.3
"100",2.49653259361997,2.49653259361997,2.52427184466019,2.51502542764679,2.48728617660657,2.54276467868701,2.56125751271382,2.32085067036523,2.44105409153953,2.62598243180767,2.62598243180767,2.1544151641239,0,2.62598243180767,2.62598243180767,2.43180767452612,2.62598243180767,2.59824318076745,0.4
"101",2.84789644012945,2.84789644012945,2.86947141316073,2.86947141316073,2.84789644012945,2.89104638619202,2.89104638619202,2.67529665587918,2.82632146709817,3.06364617044229,3.06364617044229,2.30852211434736,0,3.06364617044229,3.06364617044229,2.82632146709817,3.06364617044229,2.97734627831715,0.5
"102",3.15533980582524,3.15533980582524,3.15533980582524,3.17152103559871,3.16343042071197,3.1957928802589,3.17961165048544,2.97734627831715,3.16343042071197,3.44660194174757,3.44660194174757,2.44336569579288,0,3.44660194174757,3.44660194174757,3.16343042071197,3.3252427184466,3.30097087378641,0.6
"103",3.42661336379212,3.40757662288216,3.40757662288216,3.3923472301542,3.43803540833809,3.44184275652008,3.4342280601561,3.24386065105654,3.46087949743004,3.7845040928993,3.7845040928993,2.56234532648011,0,3.7845040928993,3.7845040928993,3.44184275652008,3.42280601561013,3.57890729107177,0.7
"104",3.66774541531823,3.63178712693276,3.63178712693276,3.574253865516,3.66774541531823,3.65336209996404,3.66055375764114,3.48076231571377,3.7108953613808,4.08486156058972,4.08486156058972,2.66810499820209,0,3.88349514563107,4.08486156058972,3.68932038834952,3.50952894642215,3.77562028047465,0.8
"105",3.86646227218532,3.83239652529382,3.83239652529382,3.73701243399762,3.86646227218532,3.84261624936127,3.86305569749617,3.69272696303867,3.92096746721172,4.35360245273378,4.35360245273378,2.7627320729007,0,3.67910066428206,4.33656957928803,3.91074774314427,3.58712314767501,3.95162663941407,0.9
"106",4.0453074433657,4.01294498381877,4.01294498381877,3.88349514563107,4.0453074433657,4.01294498381877,4.0453074433657,3.88349514563107,4.07766990291262,4.59546925566343,4.59546925566343,2.84789644012945,0,3.49514563106796,4.46601941747573,4.11003236245955,3.65695792880259,4.11003236245955,1
