"","mice.pmm","mice.norm","mice.custom","mean","mipca","amelia","MF","MVN"
"26",4.41208198489752,4.83279395900755,4.61704422869471,4.5091693635383,4.66019417475728,4.75728155339806,4.71413160733549,4.64940668824164
"27",4.80043149946063,5.14563106796117,4.95145631067961,4.80043149946063,4.70334412081985,5.13484358144552,4.78964401294498,4.88673139158576
"28",5.15641855447681,4.98381877022654,4.99460625674218,4.85436893203883,5.00539374325782,5.12405609492988,4.80043149946063,4.84358144552319
"29",4.84358144552319,4.80043149946063,5.1024811218986,4.57389428263215,5.09169363538296,4.74649406688242,4.61704422869471,4.61704422869471
"30",4.51995685005394,4.5091693635383,4.60625674217907,4.46601941747573,4.34735706580367,4.57389428263215,4.40129449838188,4.4336569579288
"31",5.12405609492988,5.18878101402373,5.33980582524272,5.29665587918015,5.07011866235167,5.39374325782093,5.0269687162891,5.0269687162891
"32",4.83279395900755,5.05933117583603,5.2319309600863,4.85436893203883,5.11326860841424,5.08090614886731,4.87594390507012,4.8975188781014
"33",4.66019417475728,4.88673139158576,4.74649406688242,4.68176914778857,4.81121898597627,4.54153182308522,4.68176914778857,4.80043149946063
"34",4.0992448759439,4.53074433656958,4.37971952535059,4.06688241639698,3.9697950377562,4.21790722761596,4.14239482200647,4.12081984897519
"35",4.44444444444444,4.20711974110032,4.61704422869471,4.35814455231931,4.5631067961165,4.71413160733549,4.46601941747573,4.39050701186624
"36",4.72491909385113,4.84358144552319,5.01618122977346,4.7680690399137,4.46601941747573,4.80043149946063,4.75728155339806,4.69255663430421
"37",4.55231930960086,4.48759439050701,4.59546925566343,4.44444444444444,4.46601941747573,4.57389428263215,4.34735706580367,4.33656957928803
"38",4.71413160733549,4.92988133764833,5.07011866235167,4.80043149946063,4.73570658036677,5.05933117583603,4.9730312837109,4.99460625674218
"39",4.85436893203883,4.77885652642934,5.15641855447681,4.74649406688242,4.90830636461704,4.94066882416397,4.84358144552319,4.83279395900755
"40",4.37971952535059,4.48759439050701,4.69255663430421,4.5631067961165,4.47680690399137,4.64940668824164,4.638619201726,4.53074433656958
"41",4.40129449838188,4.28263214670982,4.62783171521036,4.53074433656958,4.51995685005394,4.39050701186623,4.47680690399137,4.45523193096009
"42",5.12405609492988,5.29665587918015,5.12405609492988,5.19956850053937,5.21035598705502,5.42610571736785,5.16720604099245,5.30744336569579
"43",4.26105717367853,4.20711974110032,4.22869471413161,4.29341963322546,4.12081984897519,4.4336569579288,4.29341963322546,4.29341963322546
"44",4.72491909385113,4.99460625674218,4.61704422869471,4.70334412081985,4.60625674217907,4.98381877022654,4.67098166127292,4.638619201726
"45",4.60625674217907,4.70334412081985,4.87594390507012,4.54153182308522,4.74649406688242,5.1024811218986,4.55231930960086,4.67098166127292
"46",3.80798274002157,4.27184466019417,4.13160733549083,3.82955771305286,4.01294498381877,4.14239482200647,3.91585760517799,3.81877022653722
"47",4.39050701186623,4.59546925566343,4.33656957928803,4.1747572815534,4.51995685005394,4.69255663430421,4.41208198489752,4.37971952535059
"48",4.81121898597627,4.96224379719525,4.58468176914779,4.84358144552319,4.87594390507012,5.05933117583603,4.87594390507012,4.90830636461704
"49",5.42610571736785,5.1024811218986,5.24271844660194,5.14563106796117,5.0269687162891,5.38295577130529,5.26429341963323,5.2319309600863
"50",4.62783171521036,4.72491909385113,4.96224379719525,4.67098166127292,4.77885652642934,4.638619201726,4.82200647249191,4.87594390507012
"51",4.8975188781014,4.74649406688242,4.84358144552319,4.77885652642934,5.0269687162891,4.84358144552319,4.57389428263215,4.70334412081985
"52",4.55231930960086,4.80043149946063,4.82200647249191,4.67098166127292,4.67098166127292,4.78964401294498,4.75728155339806,4.82200647249191
